Codice,Nome,Descrizione,Prezzo,Link Foto,Disponibilità
01-SSC-7549,SonicWall Email Encryption Service - 5000 User - 1 Year - 01-SSC-7549,"Recommended for Up to 5000 Users | Record ID matching scans for predefined social security numbers, bank routing numbers, or credit card numbers | Set and enforce pre-defined policies for common compliance setups | Email archiving for inbound & outbound messages | Monitor & report on compliance-related email traffic with convenient Compliance Reporting | Manufacturer Part #: 01-SSC-7549",42496.2,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7550,SonicWall Email Encryption Service - 5000 User - 2 Year - 01-SSC-7550,"Recommended for Up to 5000 Users | Record ID matching scans for predefined social security numbers, bank routing numbers, or credit card numbers | Set and enforce pre-defined policies for common compliance setups | Email archiving for inbound & outbound messages | Monitor & report on compliance-related email traffic with convenient Compliance Reporting | Manufacturer Part #: 01-SSC-7550",72243.9,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7551,SonicWall Email Encryption Service - 5000 User - 3 Year - 01-SSC-7551,"Recommended for Up to 5000 Users | Record ID matching scans for predefined social security numbers, bank routing numbers, or credit card numbers | Set and enforce pre-defined policies for common compliance setups | Email archiving for inbound & outbound messages | Monitor & report on compliance-related email traffic with convenient Compliance Reporting | Manufacturer Part #: 01-SSC-7551",101991.6,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7568,SonicWall Email Encryption Service - 10000 User - 1 Year - 01-SSC-7568,"Recommended for Up to 10000 Users | Record ID matching scans for predefined social security numbers, bank routing numbers, or credit card numbers | Set and enforce pre-defined policies for common compliance setups | Email archiving for inbound & outbound messages | Monitor & report on compliance-related email traffic with convenient Compliance Reporting | Manufacturer Part #: 01-SSC-7568",75600.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7569,SonicWall Email Encryption Service - 10000 User - 2 Year - 01-SSC-7569,"Recommended for Up to 10000 Users | Record ID matching scans for predefined social security numbers, bank routing numbers, or credit card numbers | Set and enforce pre-defined policies for common compliance setups | Email archiving for inbound & outbound messages | Monitor & report on compliance-related email traffic with convenient Compliance Reporting | Manufacturer Part #: 01-SSC-7569",128520.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7570,SonicWall Email Encryption Service - 10000 User - 3 Year - 01-SSC-7570,"Recommended for Up to 10000 Users | Record ID matching scans for predefined social security numbers, bank routing numbers, or credit card numbers | Set and enforce pre-defined policies for common compliance setups | Email archiving for inbound & outbound messages | Monitor & report on compliance-related email traffic with convenient Compliance Reporting | Manufacturer Part #: 01-SSC-7570",181440.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7680,SonicWall GMS - 5 Node - Software License - 01-SSC-7680,"Supports up to 5 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-7680",1705.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3363,SonicWall GMS - 10 Node - Software License - 01-SSC-3363,"Supports up to 10 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-3363",2695.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3311,SonicWall GMS - 25 Node - Software License - 01-SSC-3311,"Supports up to 25 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-3311",5386.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7662,SonicWall GMS - 1 Node - Software Upgrade - 01-SSC-7662,"Supports up to 1 Node | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-7662",292.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3350,SonicWall GMS - 5 Node - Software Upgrade - 01-SSC-3350,"Supports up to 5 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-3350",1120.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7664,SonicWall GMS - 10 Node - Software Upgrade - 01-SSC-7664,"Supports up to 10 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-7664",2205.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3301,SonicWall GMS - 25 Node - Software Upgrade - 01-SSC-3301,"Supports up to 25 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-3301",4846.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3303,SonicWall GMS - 100 Node - Software Upgrade - 01-SSC-3303,"Supports up to 100 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-3303",16186.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3304,SonicWall GMS - 250 Node - Software Upgrade - 01-SSC-3304,"Supports up to 250 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-3304",32386.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3306,SonicWall GMS - 1000 Node - Software Upgrade - 01-SSC-3306,"Supports up to 1000 Nodes | Centralized security & network management | Easily set policies for thousands of SonicWall firewall, anti-spam, backup, & secure remote access devices from a central location | Offline management | Streamlined license management | Universal dashboard featuring customizable widgets, maps, & reporting | Manufacturer Part #: 01-SSC-3306",80986.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0424,SonicWall GMS Change Management & Workflow - 01-SSC-0424,Descrizione non disponibile,1795.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6514,SonicWall GMS E-Class 24X7 Software Support - 10 Node - 1 Year - 01-SSC-6514,Descrizione non disponibile,409.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3334,SonicWall GMS E-Class 24X7 Software Support - 25 Node - 1 Year - 01-SSC-3334,Descrizione non disponibile,1025.1,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3336,SonicWall GMS E-Class 24X7 Software Support - 100 Node - 1 Year - 01-SSC-3336,Descrizione non disponibile,3077.1,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3337,SonicWall GMS E-Class 24X7 Software Support - 250 Node - 1 Year - 01-SSC-3337,Descrizione non disponibile,6155.1,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3338,SonicWall GMS E-Class 24X7 Software Support - 1000 Node - 1 Year - 01-SSC-3338,Descrizione non disponibile,15389.1,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7676,SonicWall GMS E-Class 24X7 Software Support - 1 Node - 2 Year - 01-SSC-7676,Descrizione non disponibile,89.1,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6525,SonicWall GMS E-Class 24X7 Software Support - 5 Node - 2 Year - 01-SSC-6525,Descrizione non disponibile,313.2,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6531,SonicWall GMS E-Class 24X7 Software Support - 10 Node - 2 Year - 01-SSC-6531,Descrizione non disponibile,626.4,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6535,SonicWall GMS E-Class 24X7 Software Support - 25 Node - 2 Year - 01-SSC-6535,Descrizione non disponibile,1566.9,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6539,SonicWall GMS E-Class 24X7 Software Support - 100 Node - 2 Year - 01-SSC-6539,Descrizione non disponibile,5230.8,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6543,SonicWall GMS E-Class 24X7 Software Support - 250 Node - 2 Year - 01-SSC-6543,Descrizione non disponibile,10463.4,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6547,SonicWall GMS E-Class 24X7 Software Support - 1000 Node - 2 Year - 01-SSC-6547,Descrizione non disponibile,26161.2,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7677,SonicWall GMS E-Class 24X7 Software Support - 1 Node - 3 Year - 01-SSC-7677,Descrizione non disponibile,126.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
